sku_id,warehouse_id,snapshot_date,lot_number,supplier_notes,qty_on_hand,qty_reserved,unit_cost,lead_time_days,reorder_point,turnover_rate
SKU-00307,WH-014,2026-04-24 19:39:49.265673,,,2983.0,397,611.66,44,174,4.267264478690436
SKU-00035,WH-005,2026-04-22 19:39:49.265674,LOT-9804,,2438.0,70,452.6,76,482,2.815931819147627
SKU-00012,WH-012,2026-04-24 19:39:49.265676,LOT-1836,,2944.0,305,657.47,50,338,5.8077480734918545
SKU-00298,WH-013,2026-04-24 19:39:49.265677,LOT-1194,,1489.0,440,425.01,63,432,3.6422954413692574
SKU-00240,WH-016,2026-04-24 19:39:49.265678,,,3744.0,119,638.38,41,363,1.551014721362983
SKU-00493,WH-014,2026-04-23 19:39:49.265680,LOT-4979,,2965.0,203,642.3,40,93,4.203594283588882
SKU-00239,WH-005,2026-04-24 19:39:49.265682,LOT-2559,ok,116.0,309,452.28,50,369,4.776914299920655
SKU-00420,WH-008,2026-04-23 19:39:49.265683,LOT-9081,ok,3544.0,258,150.58,45,410,5.464095261786968
SKU-00330,WH-012,2026-04-22 19:39:49.265684,,,,375,589.24,5,465,4.571961296194147
SKU-00152,WH-006,2026-04-24 19:39:49.265686,LOT-2682,,3640.0,412,667.88,2,312,4.417728453357355
SKU-00432,WH-017,2026-04-24 19:39:49.265687,LOT-1627,,2926.0,125,427.5,1,197,4.506214099076823
SKU-00048,WH-012,2026-04-23 19:39:49.265689,LOT-1316,,1044.0,492,567.97,73,230,3.477264604978341
SKU-00348,WH-014,2026-04-23 19:39:49.265690,LOT-8775,,3979.0,190,393.63,65,375,3.912371579473275
SKU-00231,WH-014,2026-04-23 19:39:49.265692,,ok,1682.0,13,10.16,29,99,5.376932363820239
SKU-00362,WH-008,2026-04-23 19:39:49.265693,LOT-5437,ok,1112.0,46,626.03,78,410,3.7159944126940005
SKU-00050,WH-015,2026-04-22 19:39:49.265695,LOT-1475,,4849.0,173,364.1,23,330,4.495688841925848
SKU-00102,WH-013,2026-04-22 19:39:49.265696,LOT-4216,,2910.0,199,771.43,48,252,3.8164743864441855
SKU-00149,WH-017,2026-04-23 19:39:49.265697,,,4578.0,145,27.67,29,285,3.570227281614975
SKU-00283,WH-007,2026-04-22 19:39:49.265699,,,1812.0,207,695.59,63,51,4.106774332211043
SKU-00460,WH-012,2026-04-23 19:39:49.265701,LOT-5609,ok,4601.0,230,113.72,18,426,4.125914491421047
SKU-00454,WH-018,2026-04-24 19:39:49.265702,LOT-6834,ok,4860.0,109,68.91,25,474,4.162797418439404
SKU-00327,WH-008,2026-04-23 19:39:49.265703,LOT-5627,ok,3042.0,77,327.42,73,228,4.663757702901567
SKU-00057,WH-017,2026-04-22 19:39:49.265705,LOT-7849,,1541.0,20,149.3,2,351,2.0429995744691136
SKU-00392,WH-007,2026-04-23 19:39:49.265707,,,2796.0,159,526.2,6,284,3.8289253157823806
SKU-00425,WH-003,2026-04-23 19:39:49.265708,,,2951.0,310,487.05,25,117,4.995933275719193
SKU-00271,WH-001,2026-04-22 19:39:49.265709,LOT-3784,,2661.0,308,670.0,43,243,6.004174385279356
SKU-00034,WH-010,2026-04-22 19:39:49.265711,LOT-1712,,1595.0,7,680.87,49,409,2.890255310126271
SKU-00085,WH-009,2026-04-24 19:39:49.265712,,ok,3650.0,401,237.43,59,85,3.0150632856958923
SKU-00404,WH-006,2026-04-24 19:39:49.265714,LOT-2148,ok,3595.0,397,619.28,62,304,4.589509038128129
SKU-00076,WH-018,2026-04-23 19:39:49.265715,,,231.0,480,752.82,5,257,5.546288071349784
SKU-00170,WH-017,2026-04-24 19:39:49.265717,,ok,3157.0,198,259.84,43,271,3.4131025727684063
SKU-00383,WH-013,2026-04-22 19:39:49.265718,LOT-5023,,802.0,129,289.68,47,480,2.150705202062955
SKU-00076,WH-016,2026-04-22 19:39:49.265720,LOT-6917,,4796.0,225,126.48,77,232,4.609993256219707
SKU-00215,WH-012,2026-04-23 19:39:49.265721,LOT-7632,,1353.0,487,796.72,37,57,3.293441744256011
SKU-00343,WH-013,2026-04-23 19:39:49.265723,,,3033.0,252,763.22,71,295,6.220839496101906
SKU-00250,WH-005,2026-04-23 19:39:49.265724,LOT-2250,ok,3219.0,151,568.5,65,380,4.180876116840948
SKU-00439,WH-001,2026-04-24 19:39:49.265725,LOT-8593,,3935.0,125,23.89,39,420,2.9193529523611588
SKU-00090,WH-012,2026-04-22 19:39:49.265727,LOT-6110,ok,1322.0,463,412.81,79,240,3.2517796518453066
SKU-00287,WH-003,2026-04-23 19:39:49.265728,LOT-9556,,4103.0,164,698.84,9,214,4.493158209565385
SKU-00181,WH-004,2026-04-23 19:39:49.265730,,ok,702.0,373,75.74,3,130,3.9157836137083417
SKU-00280,WH-011,2026-04-23 19:39:49.265731,,,51.0,240,339.1,59,167,4.437195610410447
SKU-00067,WH-007,2026-04-23 19:39:49.265733,,,486.0,206,78.8,24,356,7.82284973797293
SKU-00344,WH-008,2026-04-22 19:39:49.265734,LOT-2561,,225.0,82,717.13,25,309,3.0596357972056882
SKU-00103,WH-012,2026-04-24 19:39:49.265736,LOT-2075,,4480.0,486,509.59,58,215,5.2199778770881755
SKU-00405,WH-017,2026-04-24 19:39:49.265737,LOT-5810,ok,400.0,153,498.05,48,461,5.905095488828151
SKU-00445,WH-001,2026-04-24 19:39:49.265739,LOT-9598,ok,3378.0,14,256.83,86,496,5.747239053877496
SKU-00171,WH-006,2026-04-23 19:39:49.265740,,ok,2650.0,345,329.19,35,351,3.1073018470603144
SKU-00359,WH-007,2026-04-24 19:39:49.265742,,,2105.0,392,606.66,85,282,4.441864026699905
SKU-00274,WH-005,2026-04-22 19:39:49.265743,LOT-6086,,841.0,467,75.72,85,375,2.5866246779496507
SKU-00426,WH-002,2026-04-22 19:39:49.265744,LOT-1000,,491.0,336,559.3,89,235,5.26034758212331
SKU-00464,WH-006,2026-04-22 19:39:49.265746,,,2482.0,81,400.07,55,142,3.7601920951485504
SKU-00438,WH-004,2026-04-23 19:39:49.265748,LOT-1482,,3180.0,45,336.57,76,483,4.711974814498674
SKU-00130,WH-018,2026-04-23 19:39:49.265749,LOT-4499,,3200.0,36,508.57,4,430,5.960455322496851
SKU-00295,WH-008,2026-04-22 19:39:49.265750,LOT-3730,ok,3103.0,142,18.94,11,178,4.604087986564685
SKU-00047,WH-007,2026-04-22 19:39:49.265752,LOT-2007,,2000.0,347,427.37,17,68,4.583191350182299
SKU-00153,WH-014,2026-04-24 19:39:49.265753,LOT-2870,,36.0,224,456.12,73,486,4.053127312005201
SKU-00182,WH-012,2026-04-24 19:39:49.265755,LOT-4437,,4021.0,115,93.88,86,491,5.82822429504405
SKU-00247,WH-006,2026-04-24 19:39:49.265756,LOT-3573,,1606.0,121,98.09,15,398,3.6605963728910647
SKU-00417,WH-006,2026-04-23 19:39:49.265758,,,,315,311.05,19,309,4.838312389505237
SKU-00010,WH-001,2026-04-23 19:39:49.265759,LOT-2458,,3831.0,466,738.06,46,296,5.0204540162086175
SKU-00247,WH-005,2026-04-24 19:39:49.265761,LOT-2491,,4967.0,154,489.65,31,81,5.239033044614255
SKU-00409,WH-008,2026-04-24 19:39:49.265762,,ok,4322.0,77,449.56,51,217,4.712424548930522
SKU-00116,WH-009,2026-04-23 19:39:49.265764,LOT-5170,ok,4354.0,98,779.32,87,187,3.1417306266205243
SKU-00402,WH-005,2026-04-23 19:39:49.265765,,ok,1268.0,279,433.38,56,80,4.33969997154398
SKU-00039,WH-018,2026-04-22 19:39:49.265766,,,3157.0,416,25.76,79,85,2.3483956870230425
SKU-00255,WH-016,2026-04-24 19:39:49.265768,LOT-1018,ok,2231.0,273,670.24,12,474,4.047049414024461
SKU-00494,WH-009,2026-04-22 19:39:49.265769,LOT-1321,ok,2464.0,484,765.54,20,94,5.121165835271975
SKU-00189,WH-017,2026-04-24 19:39:49.265771,LOT-7063,,3864.0,267,776.5,68,336,5.543310892843151
SKU-00321,WH-007,2026-04-24 19:39:49.265772,,,4738.0,161,172.98,19,481,3.5888412376193437
SKU-00087,WH-014,2026-04-23 19:39:49.265774,,,2982.0,69,436.92,7,286,6.814418715016258
SKU-00211,WH-016,2026-04-24 19:39:49.265775,LOT-7254,ok,633.0,31,328.08,54,156,2.5065108471664073
SKU-00038,WH-013,2026-04-23 19:39:49.265777,LOT-6747,,1765.0,245,355.62,86,344,4.917044514097029
SKU-00058,WH-007,2026-04-24 19:39:49.265778,LOT-1081,ok,1074.0,252,260.33,70,119,5.035582138704395
SKU-00163,WH-015,2026-04-24 19:39:49.265779,LOT-9741,,4857.0,460,27.06,46,449,5.056823122293103
SKU-00491,WH-003,2026-04-23 19:39:49.265781,LOT-3367,,4833.0,15,164.9,61,176,4.844086708070761
SKU-00469,WH-008,2026-04-24 19:39:49.265783,LOT-6191,,2551.0,104,75.08,29,184,4.4684049474219005
SKU-00030,WH-017,2026-04-23 19:39:49.265784,LOT-5082,,982.0,103,391.23,44,306,6.402346929953039
SKU-00035,WH-014,2026-04-24 19:39:49.265785,,ok,3130.0,37,150.19,18,283,3.126336919813286
SKU-00344,WH-008,2026-04-23 19:39:49.265787,LOT-5057,,4693.0,50,403.75,54,458,3.9834312123175954
SKU-00475,WH-009,2026-04-24 19:39:49.265788,LOT-1935,,2518.0,474,164.12,83,418,4.516603648641798
SKU-00254,WH-009,2026-04-24 19:39:49.265790,LOT-8374,,1149.0,13,546.89,24,163,4.2073656121746925
SKU-00265,WH-009,2026-04-22 19:39:49.265791,LOT-9191,ok,642.0,461,735.69,64,448,3.2599037280170213
SKU-00301,WH-005,2026-04-24 19:39:49.265793,LOT-4623,ok,3009.0,357,468.68,30,161,5.109351403056264
SKU-00221,WH-016,2026-04-22 19:39:49.265795,,ok,2729.0,278,87.59,50,370,4.68197791715053
SKU-00373,WH-002,2026-04-24 19:39:49.265796,LOT-7880,,1712.0,71,130.36,42,423,6.399642397971463
SKU-00062,WH-016,2026-04-24 19:39:49.265797,,,1400.0,443,655.35,65,314,5.360776956630021
SKU-00030,WH-012,2026-04-22 19:39:49.265799,,,3814.0,408,335.8,8,160,5.687738171197973
SKU-00036,WH-009,2026-04-23 19:39:49.265800,LOT-5659,,119.0,487,546.75,77,225,5.641548361200602
SKU-00112,WH-016,2026-04-24 19:39:49.265802,,ok,3583.0,132,543.02,17,444,3.173476496376779
SKU-00273,WH-019,2026-04-24 19:39:49.265804,LOT-7394,,809.0,86,174.43,42,159,3.9959691311781533
SKU-00132,WH-009,2026-04-24 19:39:49.265805,LOT-4239,,4898.0,245,237.6,35,119,4.030669522884551
SKU-00300,WH-011,2026-04-24 19:39:49.265806,,ok,4630.0,109,577.14,86,339,5.751291078857549
SKU-00010,WH-009,2026-04-22 19:39:49.265808,LOT-3792,ok,431.0,57,14.46,45,426,4.622342730786944
SKU-00218,WH-010,2026-04-22 19:39:49.265809,,,4002.0,267,394.29,21,371,4.4606086848443685
SKU-00074,WH-008,2026-04-24 19:39:49.265811,,,2956.0,37,112.03,75,192,4.3789351845870845
SKU-00144,WH-011,2026-04-24 19:39:49.265812,,ok,110.0,352,411.44,70,267,5.745197523581124
SKU-00324,WH-001,2026-04-23 19:39:49.265814,,,1648.0,81,393.07,76,223,3.2695489482635844
SKU-00007,WH-016,2026-04-22 19:39:49.265815,LOT-3774,,3047.0,405,445.16,57,475,4.510250065685867
SKU-00386,WH-002,2026-04-24 19:39:49.265817,LOT-3993,,710.0,371,285.53,43,316,6.255107597628005
SKU-00134,WH-020,2026-04-22 19:39:49.265818,LOT-1196,,2942.0,246,187.26,89,120,5.081937513692932
SKU-00431,WH-008,2026-04-24 19:39:49.265819,LOT-9886,,1600.0,383,378.75,68,73,4.023759613179169
SKU-00358,WH-014,2026-04-22 19:39:49.265821,,,2354.0,11,375.52,76,283,4.800408659170015
SKU-00453,WH-001,2026-04-22 19:39:49.265822,,,742.0,494,376.18,87,248,2.7309798293391907
SKU-00304,WH-007,2026-04-23 19:39:49.265824,,ok,720.0,35,429.25,88,352,3.668958742570477
SKU-00205,WH-019,2026-04-23 19:39:49.265825,LOT-7691,,4698.0,379,389.32,14,282,4.096775919781106
SKU-00080,WH-011,2026-04-24 19:39:49.265827,,,4678.0,418,276.51,62,474,3.1519144823561236
SKU-00037,WH-010,2026-04-22 19:39:49.265828,LOT-6806,ok,4050.0,292,232.56,76,394,5.288205520032353
SKU-00397,WH-007,2026-04-22 19:39:49.265830,,ok,2600.0,281,588.6,52,168,3.062616637182276
SKU-00323,WH-014,2026-04-22 19:39:49.265831,LOT-5443,,4634.0,154,436.86,87,431,5.897570096833961
SKU-00075,WH-014,2026-04-22 19:39:49.265833,,,3664.0,26,92.24,40,160,5.116841403970596
SKU-00048,WH-011,2026-04-24 19:39:49.265834,LOT-3796,,2713.0,315,169.36,81,368,3.6897472668530757
SKU-00398,WH-020,2026-04-23 19:39:49.265836,LOT-7261,ok,4247.0,347,376.32,39,267,3.860292719791521
SKU-00030,WH-012,2026-04-23 19:39:49.265837,LOT-6818,ok,4322.0,213,30.31,55,259,4.4623767396817975
SKU-00257,WH-018,2026-04-24 19:39:49.265839,LOT-3459,,4814.0,315,105.07,64,366,5.550071131701064
SKU-00163,WH-010,2026-04-22 19:39:49.265840,,ok,4973.0,169,113.09,87,192,4.391918563858824
SKU-00359,WH-010,2026-04-24 19:39:49.265841,LOT-4947,,546.0,212,695.24,14,191,5.671468928957934
SKU-00029,WH-012,2026-04-23 19:39:49.265843,,,4898.0,158,308.27,89,53,4.45891734286898
SKU-00042,WH-007,2026-04-24 19:39:49.265844,LOT-8450,,1921.0,429,689.92,25,278,5.243771479006938
SKU-00070,WH-016,2026-04-22 19:39:49.265846,LOT-1638,,,361,295.97,52,485,6.2087449212786145
SKU-00371,WH-010,2026-04-24 19:39:49.265847,,ok,,146,567.09,39,107,4.731295479635919
SKU-00357,WH-006,2026-04-23 19:39:49.265849,LOT-2056,ok,1558.0,286,420.0,2,385,3.2110970155565113
SKU-00361,WH-007,2026-04-23 19:39:49.265850,LOT-4449,,2890.0,378,187.0,76,468,4.244553711179029
SKU-00288,WH-007,2026-04-24 19:39:49.265851,LOT-2408,,2914.0,45,722.37,19,360,6.797131621518226
SKU-00088,WH-020,2026-04-22 19:39:49.265853,,ok,4551.0,165,701.31,2,138,3.863450524997968
SKU-00114,WH-007,2026-04-24 19:39:49.265854,LOT-2721,,4918.0,248,599.95,23,174,2.2768006023214364
SKU-00069,WH-005,2026-04-23 19:39:49.265856,,ok,2406.0,278,532.84,16,163,3.3352984266453216
SKU-00063,WH-014,2026-04-24 19:39:49.265857,,,269.0,111,357.27,49,54,4.189170666603919
SKU-00375,WH-017,2026-04-23 19:39:49.265859,,,3831.0,497,110.84,77,240,5.052851755922649
SKU-00229,WH-009,2026-04-24 19:39:49.265860,,,4408.0,98,339.25,26,293,5.843332000641913
SKU-00209,WH-009,2026-04-22 19:39:49.265862,LOT-5501,,2248.0,306,581.8,46,112,3.497939397245961
SKU-00074,WH-013,2026-04-23 19:39:49.265863,LOT-5049,ok,1566.0,120,386.36,29,450,6.066112257467938
SKU-00324,WH-014,2026-04-23 19:39:49.265864,,ok,1920.0,281,786.24,36,480,5.333105955421279
SKU-00416,WH-003,2026-04-22 19:39:49.265866,,,2079.0,394,505.42,19,85,5.74277889686536
SKU-00005,WH-019,2026-04-23 19:39:49.265867,LOT-4890,,1299.0,285,133.27,4,344,5.653115434311456
SKU-00466,WH-008,2026-04-22 19:39:49.265869,LOT-5146,ok,1735.0,196,67.2,16,374,4.014633283129242
SKU-00092,WH-012,2026-04-22 19:39:49.265870,LOT-4793,,1518.0,347,175.83,52,347,6.632427529127523
SKU-00456,WH-002,2026-04-24 19:39:49.265872,LOT-5459,,628.0,315,434.87,33,377,6.047232190451113
SKU-00373,WH-013,2026-04-24 19:39:49.265873,,,3181.0,401,773.65,60,140,4.588155783200487
SKU-00446,WH-003,2026-04-22 19:39:49.265875,LOT-3552,,1930.0,288,790.56,30,86,6.16575187457893
SKU-00100,WH-001,2026-04-22 19:39:49.265876,,,277.0,397,612.0,12,203,7.636223187484277
SKU-00283,WH-020,2026-04-24 19:39:49.265878,LOT-6929,,3113.0,290,197.56,35,398,5.6767570582045375
SKU-00041,WH-003,2026-04-24 19:39:49.265879,LOT-9428,ok,1561.0,381,794.21,59,136,2.1868451606398587
SKU-00224,WH-015,2026-04-24 19:39:49.265881,LOT-9761,,696.0,49,751.21,20,346,2.554515441992489
SKU-00088,WH-011,2026-04-23 19:39:49.265882,LOT-8852,,3373.0,169,523.14,85,85,4.8494148879211885
SKU-00036,WH-005,2026-04-23 19:39:49.265883,LOT-6428,,3475.0,61,17.52,73,90,3.4181194896282703
SKU-00417,WH-008,2026-04-23 19:39:49.265885,LOT-4086,,447.0,120,203.75,49,243,3.633522159738413
SKU-00378,WH-003,2026-04-24 19:39:49.265887,LOT-6526,,3784.0,146,391.12,81,170,4.792825030855808
SKU-00174,WH-013,2026-04-23 19:39:49.265888,LOT-1800,,2702.0,201,241.66,20,256,4.061073998948163
SKU-00208,WH-017,2026-04-22 19:39:49.265889,LOT-2135,,773.0,185,492.16,76,153,5.5396529784557345
SKU-00266,WH-008,2026-04-23 19:39:49.265891,LOT-1831,,2295.0,259,458.55,69,353,5.691002575770744
SKU-00304,WH-019,2026-04-23 19:39:49.265892,LOT-1735,,4964.0,314,786.25,68,94,3.27651184543554
SKU-00289,WH-004,2026-04-24 19:39:49.265894,LOT-5527,,325.0,406,352.6,14,249,4.851231638368768
SKU-00153,WH-019,2026-04-23 19:39:49.265895,,ok,2445.0,336,28.45,64,331,3.91883623681331
SKU-00187,WH-016,2026-04-22 19:39:49.265897,,,382.0,261,44.9,18,495,5.378773557312248
SKU-00495,WH-002,2026-04-24 19:39:49.265898,LOT-7613,ok,,23,130.72,64,375,4.25220983315134
SKU-00047,WH-017,2026-04-23 19:39:49.265899,LOT-7746,ok,,183,204.69,67,269,5.631422941996301
SKU-00203,WH-002,2026-04-24 19:39:49.265901,LOT-3662,,2934.0,255,537.69,31,393,4.419019732800681
SKU-00129,WH-020,2026-04-23 19:39:49.265902,LOT-9375,,2640.0,268,543.8,78,252,6.394443034856228
SKU-00122,WH-014,2026-04-22 19:39:49.265904,,,2912.0,442,675.22,8,102,4.822519272400217
SKU-00079,WH-005,2026-04-22 19:39:49.265905,LOT-9763,,3603.0,36,8.83,28,169,2.6682297407797875
SKU-00050,WH-019,2026-04-23 19:39:49.265907,LOT-6818,,2343.0,460,544.32,64,97,5.179913697244531
SKU-00455,WH-007,2026-04-23 19:39:49.265908,LOT-2485,,3121.0,269,451.32,50,326,4.1403414824649705
SKU-00436,WH-003,2026-04-22 19:39:49.265910,,,4460.0,199,209.02,74,107,2.0724125974138192
SKU-00371,WH-006,2026-04-22 19:39:49.265911,,,2460.0,258,481.04,51,415,4.110004810832425
SKU-00464,WH-018,2026-04-23 19:39:49.265913,LOT-9700,,593.0,380,121.48,57,75,5.163060152880041
SKU-00412,WH-019,2026-04-24 19:39:49.265914,LOT-4813,ok,2159.0,295,21.33,66,484,5.432192902420612
SKU-00065,WH-019,2026-04-23 19:39:49.265916,LOT-6011,,3479.0,227,381.38,83,430,5.300593116657108
SKU-00407,WH-012,2026-04-24 19:39:49.265918,,,1591.0,432,511.89,15,114,4.476962944250319
SKU-00404,WH-004,2026-04-22 19:39:49.265919,LOT-1624,ok,1719.0,101,443.16,63,228,4.056095835261331
SKU-00002,WH-019,2026-04-24 19:39:49.265920,,ok,200.0,284,632.74,8,62,3.413596568623948
SKU-00440,WH-011,2026-04-24 19:39:49.265922,,ok,4659.0,321,192.3,37,426,5.508991924289296
SKU-00375,WH-018,2026-04-22 19:39:49.265923,LOT-1703,ok,390.0,281,276.98,66,490,5.343047496281459
SKU-00497,WH-002,2026-04-24 19:39:49.265925,LOT-7384,,4317.0,245,472.96,58,290,3.791974439734842
SKU-00242,WH-005,2026-04-22 19:39:49.265926,,,2890.0,339,313.25,85,237,6.270163858346647
SKU-00372,WH-005,2026-04-22 19:39:49.265928,LOT-3534,ok,3706.0,349,622.11,63,354,5.589770096448773
SKU-00388,WH-009,2026-04-22 19:39:49.265929,LOT-6194,,2898.0,485,14.85,86,353,5.605329186850723
SKU-00334,WH-018,2026-04-23 19:39:49.265931,LOT-5092,,448.0,430,617.16,69,242,4.475141000663382
SKU-00480,WH-009,2026-04-23 19:39:49.265932,,ok,225.0,362,651.63,74,477,6.912777541938539
SKU-00072,WH-013,2026-04-22 19:39:49.265934,LOT-9067,,1360.0,10,562.11,82,482,3.5294221145405515
SKU-00179,WH-010,2026-04-24 19:39:49.265935,LOT-2772,,2174.0,97,441.95,83,60,1.9463466220292833
SKU-00048,WH-020,2026-04-23 19:39:49.265936,LOT-5683,,4803.0,485,199.3,5,422,5.593533826274733
SKU-00303,WH-020,2026-04-23 19:39:49.265938,,,4747.0,216,121.11,22,127,5.6594415584924755
SKU-00013,WH-018,2026-04-24 19:39:49.265940,LOT-4509,,779.0,12,714.3,38,476,5.52592374777244
SKU-00153,WH-004,2026-04-23 19:39:49.265941,LOT-4823,,940.0,67,799.74,3,406,5.995383306695522
SKU-00370,WH-018,2026-04-23 19:39:49.265943,LOT-5516,,4746.0,20,136.1,77,238,5.893816130409804
SKU-00447,WH-016,2026-04-24 19:39:49.265944,LOT-6484,ok,3840.0,16,308.83,17,356,5.956682423064533
SKU-00112,WH-008,2026-04-24 19:39:49.265946,LOT-4172,,1862.0,455,186.91,10,194,4.980350729697184
SKU-00128,WH-005,2026-04-23 19:39:49.265947,LOT-5318,,2540.0,409,167.98,54,251,4.981168715069551
SKU-00014,WH-020,2026-04-23 19:39:49.265949,LOT-3592,ok,165.0,40,563.97,39,191,4.686007391207822
SKU-00176,WH-015,2026-04-22 19:39:49.265950,LOT-4296,,3889.0,177,748.98,47,481,5.8078244562528685
SKU-00352,WH-006,2026-04-24 19:39:49.265951,LOT-8213,ok,4096.0,468,321.69,8,471,3.6829625170648614
SKU-00444,WH-005,2026-04-24 19:39:49.265953,LOT-8012,ok,1358.0,133,673.42,86,346,4.350431216286669
SKU-00211,WH-012,2026-04-23 19:39:49.265954,LOT-1313,,367.0,398,700.17,57,199,3.2474466785313965
SKU-00051,WH-011,2026-04-22 19:39:49.265956,,,4922.0,242,551.99,10,63,5.292300758148839
SKU-00161,WH-017,2026-04-23 19:39:49.265957,LOT-1512,,,287,624.36,74,132,6.482596244371845
SKU-00248,WH-014,2026-04-23 19:39:49.265959,LOT-3725,ok,1799.0,102,76.26,20,95,3.5346186845611207
SKU-00303,WH-017,2026-04-22 19:39:49.265960,LOT-7398,ok,124.0,144,633.93,4,174,2.541166150603005
SKU-00291,WH-009,2026-04-24 19:39:49.265962,LOT-9986,,3133.0,23,124.02,2,448,4.435506021219661
SKU-00401,WH-020,2026-04-22 19:39:49.265963,LOT-3438,ok,4855.0,50,580.86,5,336,4.8820337166265375
SKU-00290,WH-020,2026-04-24 19:39:49.265965,LOT-3271,,3417.0,334,764.9,22,481,4.316565096007708
SKU-00202,WH-019,2026-04-24 19:39:49.265966,,,4818.0,490,231.25,25,173,3.0658746836429858
SKU-00061,WH-015,2026-04-23 19:39:49.265967,LOT-2873,,3302.0,109,386.67,36,160,5.827653699105797
SKU-00469,WH-008,2026-04-24 19:39:49.265969,,,3512.0,389,379.79,74,266,4.9081486922063835
SKU-00020,WH-004,2026-04-22 19:39:49.265970,LOT-9154,,2648.0,13,155.72,33,150,6.667777426072449
SKU-00165,WH-012,2026-04-22 19:39:49.265972,LOT-4485,,4056.0,214,19.99,76,452,5.671875490428557
SKU-00209,WH-008,2026-04-23 19:39:49.265973,LOT-9463,,3382.0,369,611.53,5,69,3.4930648706526113
SKU-00446,WH-004,2026-04-22 19:39:49.265975,LOT-4159,,2967.0,171,713.33,89,342,5.080124300676137
SKU-00227,WH-007,2026-04-24 19:39:49.265976,,ok,3396.0,473,218.34,52,102,5.21708787287537
SKU-00207,WH-017,2026-04-23 19:39:49.265978,,ok,4564.0,35,539.57,51,360,6.462806023135421
SKU-00472,WH-006,2026-04-24 19:39:49.265979,LOT-7418,,3688.0,58,491.59,25,158,3.813807692972032
SKU-00183,WH-002,2026-04-23 19:39:49.265980,,,2083.0,246,263.01,73,381,3.0050431511041387
SKU-00378,WH-005,2026-04-22 19:39:49.265982,LOT-6992,ok,3631.0,232,222.19,6,459,4.543146552933503
SKU-00017,WH-004,2026-04-22 19:39:49.265984,LOT-5595,,4485.0,19,696.85,53,167,4.266619091518311
SKU-00300,WH-004,2026-04-23 19:39:49.265985,,,3365.0,104,320.95,36,110,4.234739307793107
SKU-00365,WH-009,2026-04-22 19:39:49.265986,LOT-8118,,2638.0,350,797.69,45,273,4.9037927477593755
SKU-00106,WH-018,2026-04-23 19:39:49.265988,LOT-4545,ok,4553.0,21,666.34,83,84,1.1330227522126672
SKU-00380,WH-008,2026-04-23 19:39:49.265989,LOT-2994,,1897.0,234,668.32,60,420,3.1449916256700075
SKU-00451,WH-020,2026-04-24 19:39:49.265991,LOT-2993,,4491.0,196,178.11,82,490,4.650947324714185
SKU-00027,WH-018,2026-04-22 19:39:49.265992,LOT-3417,ok,2703.0,19,334.8,10,497,4.401827072148805
SKU-00097,WH-004,2026-04-22 19:39:49.265994,LOT-1449,,213.0,400,101.93,19,99,6.904576400612335
SKU-00073,WH-013,2026-04-22 19:39:49.265995,,ok,283.0,64,304.19,43,498,4.514209333537029
SKU-00474,WH-016,2026-04-23 19:39:49.265997,,,4905.0,154,798.39,17,126,2.8740204881170914
SKU-00146,WH-015,2026-04-23 19:39:49.265998,LOT-6681,ok,1346.0,141,507.73,81,115,3.667405257071919
SKU-00473,WH-005,2026-04-24 19:39:49.266000,,ok,,47,271.81,59,287,5.691220364068167
SKU-00190,WH-015,2026-04-23 19:39:49.266001,LOT-1741,,3244.0,335,237.21,52,304,4.1965940437464
SKU-00489,WH-011,2026-04-23 19:39:49.266003,LOT-5227,ok,2967.0,301,174.9,80,172,2.0600622246058933
SKU-00282,WH-005,2026-04-22 19:39:49.266004,LOT-1111,,2567.0,118,92.86,29,352,5.3000359525352145
SKU-00142,WH-004,2026-04-22 19:39:49.266006,LOT-1326,,3041.0,420,139.69,48,237,5.875769493808346
SKU-00255,WH-008,2026-04-22 19:39:49.266007,LOT-2241,,3905.0,43,296.23,54,417,4.371831341944541
SKU-00069,WH-006,2026-04-22 19:39:49.266009,LOT-5240,ok,1943.0,172,345.73,53,237,3.8423528361292116
SKU-00100,WH-011,2026-04-24 19:39:49.266010,,ok,3226.0,32,308.87,45,325,5.521476325905211
SKU-00315,WH-009,2026-04-22 19:39:49.266011,LOT-6905,ok,2152.0,224,126.13,54,308,2.1087531907373833
SKU-00377,WH-003,2026-04-24 19:39:49.266013,LOT-9455,,3385.0,81,227.63,79,423,5.408819452784358
SKU-00212,WH-015,2026-04-23 19:39:49.266014,,,1895.0,84,358.11,59,58,4.549033221081536
SKU-00428,WH-002,2026-04-22 19:39:49.266016,LOT-3665,,,492,71.87,82,122,5.560860129516268
SKU-00195,WH-010,2026-04-23 19:39:49.266017,LOT-9584,ok,4745.0,495,44.89,81,414,3.142650878755772
SKU-00188,WH-002,2026-04-22 19:39:49.266019,LOT-7607,ok,4803.0,30,636.19,58,152,4.430471858644267
SKU-00279,WH-017,2026-04-23 19:39:49.266020,,ok,2990.0,482,163.83,58,210,5.668094293923314
